citation,document_number,end_page,html_url,pdf_url,type,subtype,publication_date,signing_date,start_page,title,disposition_notes,executive_order_number,not_received_for_publication
63 FR 40357, 98-20450,40357,https://www.federalregister.gov/documents/1998/07/29/98-20450/american-heritage-rivers-amending-executive-order-13061-and-13080,https://www.govinfo.gov/content/pkg/FR-1998-07-29/pdf/98-20450.pdf,Presidential Document,Executive Order,07/29/1998,1998-07-27,40357,"American Heritage Rivers, Amending Executive Order 13061 and 13080","Amends: EO 13061, September 11, 1997; EO 13080, April 30, 1998",13093,""
63 FR 40167, 98-20315,40167,https://www.federalregister.gov/documents/1998/07/28/98-20315/presidents-information-technology-advisory-committee-amendments-to-executive-order-13035,https://www.govinfo.gov/content/pkg/FR-1998-07-28/pdf/98-20315.pdf,Presidential Document,Executive Order,07/28/1998,1998-07-24,40167,"President's Information Technology Advisory Committee, Amendments to Executive Order 13035","Amends: EO 13035, February 11, 1997
See: EO 13200, February 11, 2001; EO 13215, May 31, 2001",13092,""
63 FR 45661, 98-23258,45662,https://www.federalregister.gov/documents/1998/08/27/98-23258/presidents-council-on-food-safety,https://www.govinfo.gov/content/pkg/FR-1998-08-27/pdf/98-23258.pdf,Presidential Document,Executive Order,08/27/1998,1998-08-25,45661,President's Council on Food Safety,"Amended by: EO 13286, February 28, 2003",13100,""
61 FR 4205, 96-2407,4205,https://www.federalregister.gov/documents/1996/02/02/96-2407/amendment-to-executive-order-no-12964,https://www.govinfo.gov/content/pkg/FR-1996-02-02/pdf/96-2407.pdf,Presidential Document,Executive Order,02/02/1996,1996-01-31,4205,Amendment to Executive Order No. 12964,"Amends: EO 12964, June 21, 1995;;
 ;  See: EO 13032, December 26, 1996;;
 ;  Revoked by: EO 13062, September 29, 1997",12987,""
61 FR 13043, 96-7460,13045,https://www.federalregister.gov/documents/1996/03/26/96-7460/administrative-allegations-against-inspectors-general,https://www.govinfo.gov/content/pkg/FR-1996-03-26/pdf/96-7460.pdf,Presidential Document,Executive Order,03/26/1996,1996-03-21,13043,Administrative Allegations Against Inspectors General,"Superseded by: EO 13811, September 29, 2017",12993,""
61 FR 11287, 96-6803,11288,https://www.federalregister.gov/documents/1996/03/19/96-6803/presidents-council-on-counter-narcotics,https://www.govinfo.gov/content/pkg/FR-1996-03-19/pdf/96-6803.pdf,Presidential Document,Executive Order,03/19/1996,1996-03-15,11287,President's Council on Counter-Narcotics,"Amended by: EO 13023, November 6, 1996; EO 13284, January 23, 2003",12992,""
61 FR 13645, 96-7773,13645,https://www.federalregister.gov/documents/1996/03/28/96-7773/amendment-to-executive-order-no-12873,https://www.govinfo.gov/content/pkg/FR-1996-03-28/pdf/96-7773.pdf,Presidential Document,Executive Order,03/28/1996,1996-03-25,13645,Amendment to Executive Order No. 12873,"Amends: EO 12873, October 20, 1993",12995,""
60 FR 55171, 95-26944,55172,https://www.federalregister.gov/documents/1995/10/27/95-26944/agency-procurement-protests,https://www.govinfo.gov/content/pkg/FR-1995-10-27/pdf/95-26944.pdf,Presidential Document,Executive Order,10/27/1995,1995-10-25,55171,Agency Procurement Protests,"",12979,""
60 FR 48359, 95-23338,48359,https://www.federalregister.gov/documents/1995/09/18/95-23338/further-amendment-to-executive-order-no-12864,https://www.govinfo.gov/content/pkg/FR-1995-09-18/pdf/95-23338.pdf,Presidential Document,Executive Order,09/18/1995,1995-09-14,48359,Further Amendment to Executive Order No. 12864,"Amends: EO 12864, September 15, 1993;;
 ;  Revoked by: EO 13062, September 29, 1997",12970,""
60 FR 48617, 95-23423,48617,https://www.federalregister.gov/documents/1995/09/19/95-23423/amendment-to-executive-order-no-12425,https://www.govinfo.gov/content/pkg/FR-1995-09-19/pdf/95-23423.pdf,Presidential Document,Executive Order,09/19/1995,1995-09-15,48617,Amendment to Executive Order No. 12425,"Amends: EO 12425, June 6, 1983",12971,""
61 FR 17227, 96-9866,17229,https://www.federalregister.gov/documents/1996/04/19/96-9866/educational-technology-ensuring-opportunity-for-all-children-in-the-next-century,https://www.govinfo.gov/content/pkg/FR-1996-04-19/pdf/96-9866.pdf,Presidential Document,Executive Order,04/19/1996,1996-04-17,17227,Educational Technology: Ensuring Opportunity for All Children in the Next Century,"Supersedes: EO 12821, November 16, 1992",12999,""
61 FR 14949, 96-8520,14949,https://www.federalregister.gov/documents/1996/04/04/96-8520/korean-peninsula-energy-development-organization,https://www.govinfo.gov/content/pkg/FR-1996-04-04/pdf/96-8520.pdf,Presidential Document,Executive Order,04/04/1996,1996-04-01,14949,Korean Peninsula Energy Development Organization,"",12997,""
61 FR 18483, 96-10550,18484,https://www.federalregister.gov/documents/1996/04/26/96-10550/order-of-succession-of-officers-to-act-as-secretary-of-defense,https://www.govinfo.gov/content/pkg/FR-1996-04-26/pdf/96-10550.pdf,Presidential Document,Executive Order,04/26/1996,1996-04-24,18483,Order of Succession of Officers To Act as Secretary of Defense,"Revokes: EO 12787, December 31, 1991;;
 ;  Revoked by: EO 13394, December 22, 2005",13000,""
59 FR 13179, 94-6696,13179,https://www.federalregister.gov/documents/1994/03/21/94-6696/commission-for-environmental-cooperation-commission-for-labor-cooperation-border-environment,"",Presidential Document,Executive Order,03/21/1994,1994-03-16,13179,"Commission for Environmental Cooperation, Commission for Labor Cooperation, Border Environment Cooperation Commission, and North American Development Bank","",12904,""
59 FR 9061, 94-4472,9063,https://www.federalregister.gov/documents/1994/02/24/94-4472/educational-excellence-for-hispanic-americans,"",Presidential Document,Executive Order,02/24/1994,1994-02-22,9061,Educational Excellence for Hispanic Americans,"Revokes: EO 12729, September 24, 1990
Amended by: EO 12974, September 29, 1995; EO 13062, September 29, 1997; EO 13138, September 30, 1999; EO 13225, September 28, 2001
Revoked by: EO 13230, October 12, 2001",12900,""
59 FR 10727, 94-5434,10728,https://www.federalregister.gov/documents/1994/03/08/94-5434/identification-of-trade-expansion-priorities,"",Presidential Document,Executive Order,03/08/1994,1994-03-02,10727,Identification of Trade Expansion Priorities,"Amended by: EO 12973, September 27, 1995",12901,""
59 FR 11473, 94-5915,11473,https://www.federalregister.gov/documents/1994/03/11/94-5915/nuclear-cooperation-with-euratom,"",Presidential Document,Executive Order,03/11/1994,1994-03-09,11473,Nuclear Cooperation With EURATOM,"Supersedes: EO 12840, March 9, 1993
Superseded by: EO 12955, March 9, 1995",12903,""
59 FR 22949, 94-10794,22949,https://www.federalregister.gov/documents/1994/05/03/94-10794/amendment-to-executive-order-no-12878,"",Presidential Document,Executive Order,05/03/1994,1994-04-29,22949,Amendment to Executive Order No. 12878,"Amends: EO 12878, November 5, 1993
See EO 12974, September 29, 1995",12912,""
59 FR 23115, 94-10932,23115,https://www.federalregister.gov/documents/1994/05/04/94-10932/revocation-of-executive-order-no-12582,"",Presidential Document,Executive Order,05/04/1994,1994-05-02,23115,Revocation of Executive Order No. 12582,"Revokes: EO 12582, February 2, 1987",12913,""
59 FR 18291, 94-9419,18291,https://www.federalregister.gov/documents/1994/04/18/94-9419/amending-executive-order-no-12882,"",Presidential Document,Executive Order,04/18/1994,1994-04-14,18291,Amending Executive Order No. 12882,"Amends: EO 12882, November 23, 1993
Revoked by: EO 13226, September 30, 2001",12907,""
59 FR 25775, 94-12275,25777,https://www.federalregister.gov/documents/1994/05/18/94-12275/federal-implementation-of-the-north-american-agreement-on-environmental-cooperation,"",Presidential Document,Executive Order,05/18/1994,1994-05-13,25775,Federal Implementation of the North American Agreement on Environmental Cooperation,"Continued by: EO 13708, September 30, 2015",12915,""
59 FR 25779, 94-12284,25781,https://www.federalregister.gov/documents/1994/05/18/94-12284/implementation-of-the-border-environment-cooperation-commission-and-the-north-american-development,"",Presidential Document,Executive Order,05/18/1994,1994-05-13,25779,Implementation of the Border Environment Cooperation Commission and the North American Development Bank,"Amended by: EO 13380, June 17, 2005
Continued by: EO 13708, September 30, 2015",12916,""
59 FR 34551, 94-16403,34552,https://www.federalregister.gov/documents/1994/07/05/94-16403/continuation-of-export-control-regulations,"",Presidential Document,Executive Order,07/05/1994,1994-06-30,34551,Continuation of Export Control Regulations,"Revoked by: EO 12924, August 19, 1994
See: EO 12002, July 7, 1977; EO 12214, May 2, 1980; EO 12735, November 16, 1990; EO 12755, March 12, 1991; EO 12851, June 11, 1993",12923,""
59 FR 32645, 94-15498,32646,https://www.federalregister.gov/documents/1994/06/23/94-15498/blocking-property-of-certain-haitian-nationals,"",Presidential Document,Executive Order,06/23/1994,1994-06-21,32645,Blocking Property of Certain Haitian Nationals,"Revoked by: EO 12932, October 14, 1994;;
 ;  See: Notice, September 30, 1994; 59 FR 51066",12922,""
59 FR 26925, 94-12880,26926,https://www.federalregister.gov/documents/1994/05/24/94-12880/prohibiting-certain-transactions-with-respect-to-haiti,"",Presidential Document,Executive Order,05/24/1994,1994-05-21,26925,Prohibiting Certain Transactions With Respect to Haiti,"Revokes in part: EO 12779, October 28, 1991; EO 12853, June 30, 1993
Revoked by: EO 12932, October 14, 1994
See: EO 12920, June 10, 1994; 59 FR 51066
Amended by: Notice, September 30, 1994",12917,""
59 FR 47227, 94-22969,47228,https://www.federalregister.gov/documents/1994/09/14/94-22969/implementation-of-the-national-voter-registration-act-of-1993,"",Presidential Document,Executive Order,09/14/1994,1994-09-12,47227,Implementation of the National Voter Registration Act of 1993,"",12926,""
61 FR 25131, 96-12720,25133,https://www.federalregister.gov/documents/1996/05/17/96-12720/establishing-an-emergency-board-to-investigate-disputes-between-certain-railroads-represented-by-the,https://www.govinfo.gov/content/pkg/FR-1996-05-17/pdf/96-12720.pdf,Presidential Document,Executive Order,05/17/1996,1996-05-15,25131,"Establishing an Emergency Board To Investigate Disputes Between Certain Railroads Represented by the National Carriers' Conference Committee of the National Railway Labor Conference and Their Employees Represented by the Brotherhood of Maintenance of Way Employes Disputes exist between certain railroads represented by the National Carriers' Conference Committee of the National Railway Labor Conference, including Consolidated Rail Corporation (including the Clearfield Cluster), Burlington Northern Railroad Co., CSX Transportation Inc., Norfolk Southern Railway Co., Atchison, Topeka and Santa Fe Railway Co., Union Pacific Railroad, Chicago & North Western Railway Co., Kansas City Southern Railway Co., and their employees represented by the Brotherhood of Maintenance of Way Employes. The railroads involved in these disputes are designated on the attached list, which is made a part of this order.","",13003,""
60 FR 57819, 95-28630,57819,https://www.federalregister.gov/documents/1995/11/21/95-28630/further-amendment-to-executive-order-no-12852-as-amended,https://www.govinfo.gov/content/pkg/FR-1995-11-21/pdf/95-28630.pdf,Presidential Document,Executive Order,11/21/1995,1995-11-17,57819,"Further Amendment to Executive Order No. 12852, as Amended","Amends: EO 12852, June 29, 1993;;
 ;  Note: EO 12980 is nullified by virtue of the Council being abolished by EO 13138, September 30, 1999.",12980,""
60 FR 66855, 95-31437,66855,https://www.federalregister.gov/documents/1995/12/27/95-31437/amendment-to-executive-order-no-12871,https://www.govinfo.gov/content/pkg/FR-1995-12-27/pdf/95-31437.pdf,Presidential Document,Executive Order,12/27/1995,1995-12-21,66855,Amendment to Executive Order No. 12871,"Amends: EO 12871, October 1, 1993;;
 ;  See: EO 13156, May 17, 2000; EO 13203, February 17, 2001",12983,""
61 FR 43937, 96-21996,43937,https://www.federalregister.gov/documents/1996/08/27/96-21996/white-house-commission-on-aviation-safety-and-security,https://www.govinfo.gov/content/pkg/FR-1996-08-27/pdf/96-21996.pdf,Presidential Document,Executive Order,08/27/1996,1996-08-22,43937,White House Commission on Aviation Safety and Security,"Revoked by: EO 13062, September 29, 1997",13015,""
59 FR 2935, 94-1531,2937,https://www.federalregister.gov/documents/1994/01/20/94-1531/advisory-committee-on-human-radiation-experiments,"",Presidential Document,Executive Order,01/20/1994,1994-01-15,2935,Advisory Committee on Human Radiation Experiments,"Revoked by: EO 13062, September 29, 1997",12891,""
59 FR 4233, 94-2261,4235,https://www.federalregister.gov/documents/1994/01/31/94-2261/principles-for-federal-infrastructure-investments,"",Presidential Document,Executive Order,01/31/1994,1994-01-26,4233,Principles for Federal Infrastructure Investments,"Revokes: EO 11063, November 20, 1962 (in part); EO 12259, December 31, 1980",12893,""
59 FR 4237, 94-2267,4237,https://www.federalregister.gov/documents/1994/01/31/94-2267/north-pacific-marine-science-organization,"",Presidential Document,Executive Order,01/31/1994,1994-01-26,4237,North Pacific Marine Science Organization,"See: Memorandum, January 17, 1994",12894,""
60 FR 51665, 95-24649,51665,https://www.federalregister.gov/documents/1995/10/02/95-24649/amendment-to-executive-order-no-12901,https://www.govinfo.gov/content/pkg/FR-1995-10-02/pdf/95-24649.pdf,Presidential Document,Executive Order,10/02/1995,1995-09-27,51665,Amendment to Executive Order No. 12901,"Amends: EO 12901, March 3, 1994",12973,""
60 FR 51875, 95-24754,51876,https://www.federalregister.gov/documents/1995/10/03/95-24754/continuance-of-certain-federal-advisory-committees,https://www.govinfo.gov/content/pkg/FR-1995-10-03/pdf/95-24754.pdf,Presidential Document,Executive Order,10/03/1995,1995-09-29,51875,Continuance of Certain Federal Advisory Committees,"Continues certain committee established by: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, October 24, 1964; EO 11776, March 28, 1974; EO 12131, May 4, 1979; EO 12196, February 26, 1980; EO 12216, June 18, 1980; EO 12345, February 2, 1982; EO 12367, June 15, 1982; EO 12382, September 13, 1982; EO 12871, October 1, 1993; EO 12876, November 1, 1993; EO 12882, November 23, 1993; EO 12900, February 22, 1994; EO 12905, March 25, 1994;  Revokes in part: EO 12844, April 21, 1993; Supersedes: EO 12869, September 30, 1993; Revokes: EO 12878, November 5, 1993; Superseded by: EO 13062, September 29, 1997; See: EO 12887, December 23, 1993; EO 12912, April 29, 1994",12974,""
60 FR 39623, 95-19174,39624,https://www.federalregister.gov/documents/1995/08/02/95-19174/establishing-an-emergency-board-to-investigate-disputes-between-metro-north-commuter-railroad-and,https://www.govinfo.gov/content/pkg/FR-1995-08-02/pdf/95-19174.pdf,Presidential Document,Executive Order,08/02/1995,1995-07-31,39623,Establishing an Emergency Board To Investigate Disputes Between Metro North Commuter Railroad and Its Employees Represented by Certain Labor Organizations,"",12967,""
60 FR 48863, 95-23581,48863,https://www.federalregister.gov/documents/1995/09/21/95-23581/amendment-to-executive-order-no-12958,https://www.govinfo.gov/content/pkg/FR-1995-09-21/pdf/95-23581.pdf,Presidential Document,Executive Order,09/21/1995,1995-09-18,48863,Amendment to Executive Order No. 12958,"Amends: EO 12958, April 17, 1995",12972,""
60 FR 52063, 95-24921,52065,https://www.federalregister.gov/documents/1995/10/05/95-24921/protection-of-human-research-subjects-and-creation-of-national-bioethics-advisory-commission,https://www.govinfo.gov/content/pkg/FR-1995-10-05/pdf/95-24921.pdf,Presidential Document,Executive Order,10/05/1995,1995-10-03,52063,Protection of Human Research Subjects and Creation of National Bioethics Advisory Commission,"Amended by: EO 13018, September 16, 1996; EO 13046, May 16, 1997; EO 13137, September 15, 1999;;
 ;  Revoked by: EO 13316, September 17, 2003",12975,""
61 FR 41483, 96-20531,41484,https://www.federalregister.gov/documents/1996/08/09/96-20531/amending-executive-order-no-10163-the-armed-forces-reserve-medal,https://www.govinfo.gov/content/pkg/FR-1996-08-09/pdf/96-20531.pdf,Presidential Document,Executive Order,08/09/1996,1996-08-06,41483,"Amending Executive Order No. 10163, the Armed Forces Reserve Medal","Amends: EO 10163, September 25, 1950 ",13013,""
61 FR 37347, 96-18351,37350,https://www.federalregister.gov/documents/1996/07/17/96-18351/critical-infrastructure-protection,https://www.govinfo.gov/content/pkg/FR-1996-07-17/pdf/96-18351.pdf,Presidential Document,Executive Order,07/17/1996,1996-07-15,37347,Critical Infrastructure Protection,"Amended by: EO 13025, November 13, 1996; EO 13041, April 3, 1997; EO 13064, October 11, 1997; EO 13077, March 10, 1998;;
 ;  See: EO 13130, July 14, 1999;;
 ;  Revoked in part by: EO 13138, September 30, 1999 ",13010,""
65 FR 82879, 00-33450,82888,https://www.federalregister.gov/documents/2000/12/29/00-33450/adjustments-of-certain-rates-of-pay,https://www.govinfo.gov/content/pkg/FR-2000-12-29/pdf/00-33450.pdf,Presidential Document,Executive Order,12/29/2000,2000-12-23,82879,Adjustments of Certain Rates of Pay,"Supersedes: EO 13144, December 21, 1999
Superseded by: EO 13249, December 28, 2001",13182,""
65 FR 76903, 00-31313,76910,https://www.federalregister.gov/documents/2000/12/07/00-31313/northwestern-hawaiian-islands-coral-reef-ecosystem-reserve,https://www.govinfo.gov/content/pkg/FR-2000-12-07/pdf/00-31313.pdf,Presidential Document,Executive Order,12/07/2000,2000-12-04,76903,Northwestern Hawaiian Islands Coral Reef Ecosystem Reserve,"See: EO 13089, June 11, 1998; EO 13158, May 26, 2000; Proc. 5030, March 10, 1983; Proc. 5928, December 27, 1988; Proc. 7219, September 2, 1999
Amended by: EO 13196, January 18, 2001",13178,""
66 FR 5419, 01-1736,5419,https://www.federalregister.gov/documents/2001/01/18/01-1736/amendment-to-executive-order-13111-extension-of-the-advisory-committee-on-expanding-training,https://www.govinfo.gov/content/pkg/FR-2001-01-18/pdf/01-1736.pdf,Presidential Document,Executive Order,01/18/2001,2001-01-12,5419,"Amendment to Executive Order 13111, Extension of the Advisory Committee on Expanding Training Opportunities","Amends: EO 13111, January 12, 1999
See: EO 13316, September 17, 2003",13188,""
66 FR 7379, 01-2138,7385,https://www.federalregister.gov/documents/2001/01/23/01-2138/lifting-and-modifying-measures-with-respect-to-the-federal-republic-of-yugoslavia-serbia-and,https://www.govinfo.gov/content/pkg/FR-2001-01-23/pdf/01-2138.pdf,Presidential Document,Executive Order,01/23/2001,2001-01-17,7379,Lifting and Modifying Measures With Respect to the Federal Republic of Yugoslavia (Serbia and Montenegro),"Amends: EO 13088, June 9, 1998
See: EO 13121, April 30, 1999; Notice of May 24, 2001 
Revoked by: EO 13304, May 28, 2003",13192,""
66 FR 7387, 01-2139,7388,https://www.federalregister.gov/documents/2001/01/23/01-2139/federal-leadership-on-global-tobacco-control-and-prevention,https://www.govinfo.gov/content/pkg/FR-2001-01-23/pdf/01-2139.pdf,Presidential Document,Executive Order,01/23/2001,2001-01-18,7387,Federal Leadership on Global Tobacco Control and Prevention,"",13193,""
66 FR 7389, 01-2140,7390,https://www.federalregister.gov/documents/2001/01/23/01-2140/prohibiting-the-importation-of-rough-diamonds-from-sierra-leone,https://www.govinfo.gov/content/pkg/FR-2001-01-23/pdf/01-2140.pdf,Presidential Document,Executive Order,01/23/2001,2001-01-18,7389,Prohibiting the Importation of Rough Diamonds From Sierra Leone,"Amended by: EO 13213, May 22, 2001
See: Notice of January 15, 2002; Notice of January 16, 2003; EO 13312, July 29, 2003 
Revoked by: EO 13324, January 15, 2004",13194,""
66 FR 7395, 01-2214,7397,https://www.federalregister.gov/documents/2001/01/23/01-2214/final-northwestern-hawaiian-islands-coral-reef-ecosystem-reserve,https://www.govinfo.gov/content/pkg/FR-2001-01-23/pdf/01-2214.pdf,Presidential Document,Executive Order,01/23/2001,2001-01-18,7395,Final Northwestern Hawaiian Islands Coral Reef Ecosystem Reserve,"Amends: EO 13178, December 4, 2000",13196,""
66 FR 701, 01-321,702,https://www.federalregister.gov/documents/2001/01/03/01-321/to-strengthen-the-federal-government-university-research-partnership,https://www.govinfo.gov/content/pkg/FR-2001-01-03/pdf/01-321.pdf,Presidential Document,Executive Order,01/03/2001,2000-12-28,701,To Strengthen the Federal Government-University Research Partnership,"",13185,""
66 FR 7853, 01-2398,7854,https://www.federalregister.gov/documents/2001/01/25/01-2398/governmentwide-accountability-for-merit-system-principles-workforce-information,https://www.govinfo.gov/content/pkg/FR-2001-01-25/pdf/01-2398.pdf,Presidential Document,Executive Order,01/25/2001,2001-01-18,7853,Governmentwide Accountability for Merit System Principles; Workforce Information,"",13197,""
59 FR 14733, 94-7635,14734,https://www.federalregister.gov/documents/1994/03/29/94-7635/trade-and-environment-policy-advisory-committee,"",Presidential Document,Executive Order,03/29/1994,1994-03-25,14733,Trade and Environment Policy Advisory Committee,"Amended by: EO 12974, September 29, 1995; EO 13062, September 29, 1997; EO 13138, September 30, 1999; EO 13225, September 28, 2001; EO 13316, September 17, 2003; EO 13385, September 29, 2005;
 Continued by: EO 13446, September 28, 2007; EO 13511, September 29, 2009; EO 13652, September 30, 2013; EO 14354, September 29, 2025 
See: EO 13585, September 30, 2011",12905,""
61 FR 13047, 96-7461,13049,https://www.federalregister.gov/documents/1996/03/26/96-7461/continuing-the-presidents-committee-on-mental-retardation-and-broadening-its-membership-and,https://www.govinfo.gov/content/pkg/FR-1996-03-26/pdf/96-7461.pdf,Presidential Document,Executive Order,03/26/1996,1996-03-21,13047,Continuing the President's Committee on Mental Retardation and Broadening Its Membership and Responsibilities,"Amended by: EO 13062, September 29, 1997; EO 13138, September 30, 1999; EO 13225, September 28, 2001; EO 13309, July 25, 2003; EO 13385, September 29, 2005; EO 13446, September 28, 2007
Continued by: EO 13811, September 29, 2017
Continued by: EO 13446, September 28, 2007; EO 13511, September 29, 2009;  EO 13652, September 30, 2013; EO 13708, September 30, 2015; EO 14354, September 29, 2025 
See: EO 13585, September 30, 2011",12994,""
62 FR 59989, 97-29464,59990,https://www.federalregister.gov/documents/1997/11/05/97-29464/blocking-sudanese-government-property-and-prohibiting-transactions-with-sudan,https://www.govinfo.gov/content/pkg/FR-1997-11-05/pdf/97-29464.pdf,Presidential Document,Executive Order,11/05/1997,1997-11-03,59989,Blocking Sudanese Government Property and Prohibiting Transactions With Sudan,"See: Notice of October 27, 1998; Notice of October 29, 1999; Notice of October 31, 2000; Notice of October 31, 2001; Notice of October 29, 2002; Notice of October 29, 2003; Notice of November 1, 2004; Notice of November 1, 2005; EO 13400, April 26, 2006; Notice of November 1, 2006; Notice of November 1, 2007; Notice of October 30, 3008; Notice of October 27, 2009; EO 13804, July 11, 2017; Notice of October 16, 2025, 90 FR 48393
Revoked in part by: EO 13761, January 13, 2017",13067,""
60 FR 309, 94-32388,318,https://www.federalregister.gov/documents/1995/01/03/94-32388/adjustments-of-certain-rates-of-pay-and-allowances,https://www.govinfo.gov/content/pkg/FR-1995-01-03/pdf/94-32388.pdf,Presidential Document,Executive Order,01/03/1995,1994-12-28,309,Adjustments of Certain Rates of Pay and Allowances,"Supersedes: EO 12826 of December 30, 1992; EO 12886 of December 13, 1993; Superseded by: EO 12984 of December 28, 1995; Executive Order 12945;  Amendment to Executive Order No. 12640",12944,""
60 FR 13365, 95-6211,13365,https://www.federalregister.gov/documents/1995/03/10/95-6211/nuclear-cooperation-with-euratom,https://www.govinfo.gov/content/pkg/FR-1995-03-10/pdf/95-6211.pdf,Presidential Document,Executive Order,03/10/1995,1995-03-09,13365,Nuclear Cooperation With EURATOM,"Supersedes: EO 12903, March 9, 1994",12955,""
59 FR 22121, 94-13090,22122,https://www.federalregister.gov/documents/1994/04/28/94-13090/seal-for-the-office-of-national-drug-control-policy,"",Presidential Document,Executive Order,04/28/1994,1994-04-25,22121,Seal for the Office of National Drug Control Policy,"",12911,""
58 FR 13401, ,"","","",Presidential Document,Executive Order,03/11/1993,1993-03-09,"",Nuclear Cooperation With EURATOM,"Supersedes: EO 12791, March 9, 1992
Superseded by: EO 12903, March 9, 1994",12840,""
58 FR 17081, ,"","","",Presidential Document,Executive Order,04/01/1993,1993-03-29,"",International Development Law Institute,"",12842,""
58 FR 21881, ,"","","",Presidential Document,Executive Order,04/23/1993,1993-04-21,"",Procurement requirements and policies for Federal agencies for ozone-depleting substances,"Revoked by: EO 13148, April 21, 2000
See: EO 13101, September 14, 1998",12843,""
58 FR 29511, ,"","","",Presidential Document,Executive Order,05/20/1993,1993-05-17,"",Amending Executive Order No. 11423,Amends: EO 11423,12847,""
58 FR 30931, ,"","","",Presidential Document,Executive Order,05/27/1993,1993-05-25,"",Implementation of agreement with the European Community on Government procurement,"",12849,""
58 FR 35843, ,"","","",Presidential Document,Executive Order,07/02/1993,1993-06-30,"",Blocking Government of Haiti Property and Prohibiting Transactions With Haiti,"Revokes in part: EO 12775, October 4, 1991; EO 12779, October 28, 1991
Revoked by: EO 12917, May 21, 1994 in part); EO 12932, October 14, 1994
See: EO 12872, October 18, 1993; Notice, September 30, 1993; EO 12920, June 10, 1994; EO 12922, June 21, 1994; Notice, September 30, 1994; Final Rule (59 FR 51066)",12853,""
58 FR 41981, ,"","","",Presidential Document,Executive Order,08/06/1993,1993-08-03,"",Federal Compliance With Right-to-Know Laws and Pollution Prevention Requirements,"Revoked by: EO 13148, April 21, 2000
See: EO 13101, September 14, 1998",12856,""
58 FR 42185, ,"","","",Presidential Document,Executive Order,08/06/1993,1993-08-04,"",Deficit Reduction Fund,"",12858,""
58 FR 44101, ,"","","",Presidential Document,Executive Order,08/19/1993,1993-08-16,"",Establishment of the Domestic Policy Council,"Amended by: EO 13284, January 23, 2003; EO 13500, February 5, 2009; EO 13569, April 5, 2011",12859,""
58 FR 48255, ,"","","",Presidential Document,Executive Order,09/14/1993,1993-09-11,"",Elimination of one-half of Executive Branch internal regulations,"",12861,""
58 FR 48441, ,"","","",Presidential Document,Executive Order,09/15/1993,1993-09-13,"",President's Foreign Intelligence Advisory Board,"Revokes: EO 12334, December 4, 1981; EO 12537, October 28, 1985
Amended by: EO 13070, December 15, 1997; EO 13301, May 14, 2003; EO 13376, April 13, 2005
Revoked by: EO 13462, February 29, 2008",12863,""
58 FR 48773, ,"","","",Presidential Document,Executive Order,09/17/1993,1993-09-15,"",United States Advisory Council on the National Information Infrastructure,"Amended by: EO 12890, December 30, 1993; EO 12921, June 13, 1994; EO 12960, September 14, 1995
Revoked by: EO 13062, September 29, 1997",12864,""
58 FR 51751, ,"","","",Presidential Document,Executive Order,10/04/1993,1993-09-30,"",Continuance of certain Federal advisory committees,"Continues: EO 11145, March 7, 1964; EO 11183, October 3, 1964; EO 11287, June 28, 1966; EO 11776, March 18, 1974; EO 12131, May 4, 1979; EO 12196, February 26, 1980; EO 12216, June 18, 1980; EO 12345, February 2, 1982; EO 12367, June 15, 1982; EO 12382, September 13, 1982
Amends: EO 12700, January 19, 1990
Revokes: EO 12675, April 20, 1989 (in part); EO 12687, August 4, 1990; EO 12696, November 13, 1989; EO 12720, July 16, 1990; EO 12792, March 12, 1992, EO 12813, August 4, 1992
Supersedes: EO 12774, September 27, 1991
Revoked in part by: EO 12882, November 23, 1993
Superseded by EO 12974, September 29, 1995",12869,""
58 FR 54029, ,"","","",Presidential Document,Executive Order,10/20/1993,1993-10-18,"",Blocking property of persons obstructing democratization in Haiti,"Revoked by: EO 12932, October 14, 1994
See: EO 12775, October 4, 1991; EO 12779, October 28, 1991; EO 12853, June 30, 1993; EO 12920, June 10, 1994; EO 12922, June 21, 1994; 58 FR 58480; 59 FR 51066; Notice of September 30, 1994",12872,""
58 FR 54911, ,"","","",Presidential Document,Executive Order,10/22/1993,1993-10-20,"","Federal acquisition, recycling, and waste prevention","Revokes: EO 12780, October 31, 1991
Amended by EO 12995, March 25, 1996
See: EO 12902, March 8, 1994
Revoked by: EO 13101, September 14, 1998",12873,""
58 FR 54921, ,"","","",Presidential Document,Executive Order,10/22/1993,1993-10-20,"",Establishing an emergency board to investigate a dispute between the Long Island Rail Road and certain of its employees represented by the United Transportation Union,"See: EO 12899, February 15, 1994",12874,""
58 FR 58093, ,"","","",Presidential Document,Executive Order,10/28/1993,1993-10-26,"",Enhancing the Intergovernmental Partnership,"Amends: EO 12866, September 30, 1993
Revoked by: EO 13083, May 18, 1998 (which was suspended by EO 13095, August 5, 1998); EO 13132, August 4, 1999",12875,""
58 FR 59343, ,"","","",Presidential Document,Executive Order,11/09/1993,1993-11-05,"",Bipartisan Commission on Entitlement Reform,"Amended by: EO 12887, December 23, 1993; EO 12912, April 29, 1994
Revoked by EO 12974, September 29, 1995",12878,""
